Event	ID	Name			Wwise Object Path	Notes
	14729946	Play_Player_Parry			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Parry	
	26955442	Play_Random_Sounds			\Default Work Unit\SFX_Events\General_Events\Play_Random_Sounds	
	31196771	Play_Menu_Reject			\Default Work Unit\UI_Events\Play_Menu_Reject	
	122138110	Play_KnockBack_Throw			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_KnockBack_Throw	
	142959787	Play_Player_Block			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Block	
	418140392	Play_Option_Down			\Default Work Unit\UI_Events\Play_Option_Down	
	446385835	Play_Stun_Impact			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_Stun_Impact	
	662791751	Stop_Gravity_Loop_01			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Stop_Gravity_Loop_01	
	772058189	Play_B2B_Impact			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_B2B_Impact	
	793739678	Play_Ball_Impact			\Default Work Unit\SFX_Events\General_Events\Play_Ball_Impact	
	1043385440	Play_Enemy_Block			\Default Work Unit\SFX_Events\Enemy_Events\Play_Enemy_Block	
	1175091385	Play_Song_1			\Default Work Unit\Music_Events\Play_Song_1	
	1175091386	Play_Song_2			\Default Work Unit\Music_Events\Play_Song_2	
	1235227776	Play_WTSB			\Default Work Unit\Voiceover_Events\Play_WTSB	
	1265909510	Play_Menu_Accept			\Default Work Unit\UI_Events\Play_Menu_Accept	
	1270970974	Play_Enemy_Catch			\Default Work Unit\SFX_Events\Enemy_Events\Play_Enemy_Catch	
	1349854879	Stop_Stun_Loop_03			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Stop_Stun_Loop_03	
	1357484874	Play_Menu_Close			\Default Work Unit\UI_Events\Play_Menu_Close	
	1497459184	Play_GameStart			\Default Work Unit\Voiceover_Events\Play_GameStart	
	1529415144	Stop_KnockBack_Loop_01			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Stop_KnockBack_Loop_01	
	1673311249	Play_Enemy_Dash			\Default Work Unit\SFX_Events\Enemy_Events\Play_Enemy_Dash	
	1699464801	Play_Gravity_Throw			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_Gravity_Throw	
	1835085974	Play_Player_Death			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Death	
	1951799486	Play_FloorBreak_Impact			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_FloorBreak_Impact	
	2038586767	Play_Stun_Throw			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_Stun_Throw	
	2175711460	Play_Player_Dash			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Dash	
	2175797879	Play_CountDown			\Default Work Unit\Voiceover_Events\Play_CountDown	
	2236734574	Play_Menu_Open			\Default Work Unit\UI_Events\Play_Menu_Open	
	2241129993	Play_Enemy_Parry			\Default Work Unit\SFX_Events\Enemy_Events\Play_Enemy_Parry	
	2279634092	Play_Go			\Default Work Unit\Voiceover_Events\Play_Go	
	2280523856	Play_FloorBreak_Throw			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_FloorBreak_Throw	
	2308069490	Stop_FloorBreak_Loop_01			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Stop_FloorBreak_Loop_01	
	2482441353	Play_Gravity_Impact			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_Gravity_Impact	
	2638684734	Play_Menu_Down			\Default Work Unit\UI_Events\Play_Menu_Down	
	2821402661	Stop_Normie_Loop_01			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Stop_Normie_Loop_01	
	2878774629	Play_Menu_Up			\Default Work Unit\UI_Events\Play_Menu_Up	
	2918305388	Play_Player_Throw_Ball			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Throw_Ball	
	2955987680	Play_Win			\Default Work Unit\Voiceover_Events\Play_Win	
	2985718832	Play_KnockBack_Impact			\Default Work Unit\SFX_Events\General_Events\Special_Ball_Events\Play_KnockBack_Impact	
	3046156865	Play_Enemy_Death			\Default Work Unit\SFX_Events\Enemy_Events\Play_Enemy_Death	
	3387145917	Play_Player_Catch			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Catch	
	3638125099	Play_Player_Damage			\Default Work Unit\SFX_Events\Player_Events\Play_Player_Damage	
	3796466245	Play_Lose			\Default Work Unit\Voiceover_Events\Play_Lose	
	3804802068	Play_Exclamations			\Default Work Unit\Voiceover_Events\Play_Exclamations	
	3910976683	Play_Option_Up			\Default Work Unit\UI_Events\Play_Option_Up	
	4280871576	Stop_Song_2			\Default Work Unit\Music_Events\Stop_Song_2	
	4280871579	Stop_Song_1			\Default Work Unit\Music_Events\Stop_Song_1	

Switch Group	ID	Name			Wwise Object Path	Notes
	703738954	Ball_Impact_Switch			\Default Work Unit\Ball_Impact_Switch	
	1730638173	Announcer_Voice			\Default Work Unit\Announcer_Voice	

Switch	ID	Name	Switch Group			Notes
	175620874	Impact_Wall	Ball_Impact_Switch			
	2895357037	Impact_Player	Ball_Impact_Switch			
	204737959	Austin	Announcer_Voice			
	448633234	Chris	Announcer_Voice			
	765054342	Bri	Announcer_Voice			
	1363409729	Spencer	Announcer_Voice			
	1573445812	Virgil	Announcer_Voice			
	2806120763	Jordan	Announcer_Voice			
	3969101217	MiniChrisMarks	Announcer_Voice			

Game Parameter	ID	Name			Wwise Object Path	Notes
	487587012	Player_Distance			\Default Work Unit\Player_Distance	
	3771396309	Gameplay_Speed			\Default Work Unit\Gameplay_Speed	Value of current gameplay speed (Slowmo Effect): 0.25 to 1 

Effect plug-ins	ID	Name	Type				Notes
	456988799	ChrisM_Exclamations_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Exclamations_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\MiniChrisM\ChrisM_Exclamations_05		150116
	464775196	Virgil_Exclamations_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Virgil_Exclamations_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Virgil\Virgil_Exclamations_04		120488
	467818398	Option_Down_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Option_Down_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Option_Down\Option_Down_04		54438
	470817567	Spencer_Win_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Win_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\Spencer\Spencer_Win_03		309044
	473442563	Parry_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Parry_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Enemy_SFX\Enemy_Parry\Parry_05		98708
	476756744	Gravity_Throw_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Gravity_Throw_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Gravity\Gravity_Throw\Gravity_Throw_03		91376
	478071430	Option_Down_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Option_Down_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Option_Down\Option_Down_03		61432
	483510000	Enemy_Death_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Enemy_Death_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Enemy_SFX\Enemy_Death\Enemy_Death_04		46238
	485436704	ChrisM_Win_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Win_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\MiniChrisM\ChrisM_Win_01		165114
	485534006	Austin_Exclamations_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Exclamations_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Austin\Austin_Exclamations_02		82780
	492039658	Jordan_CountDown_Go_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_CountDown_Go_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Go\Jordan\Jordan_CountDown_Go_01		54124
	492815116	FloorBreak_Impact_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\FloorBreak_Impact_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\FloorBreak\FloorBreak_Impact\FloorBreak_Impact_04		69382
	493200195	Jordan_Lose_Condition_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Lose_Condition_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Lose\Jordan\Jordan_Lose_Condition_02		78416
	502948368	FloorBreak_Loop_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\FloorBreak_Loop_01_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\FloorBreak\FloorBreak_Loop_01		569662
	504125653	Stun_Impact_V2_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Stun_Impact_V2_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Stun\Stun_Impact\Stun_Impact_V2_03		113716
	504705644	Bri_Win_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Win_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\Bri\Bri_Win_04		108800
	505190513	Jordan_Lose_Condition_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Lose_Condition_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Lose\Jordan\Jordan_Lose_Condition_03		113892
	509579095	Menu_Reject_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Reject_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Reject\Menu_Reject_04		95262
	513941334	Ball_Throw_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Throw_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Player_SFX\Player_Throw_Ball\Ball_Throw_05		73600
	517991559	Austin_BallsReady_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_BallsReady_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\Austin\Austin_BallsReady_01		155438
	531536890	Spencer_GameStart_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_GameStart_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\Spencer\Spencer_GameStart_02		387988
	534083399	Jordan_Exclamations_12	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Exclamations_12_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Jordan\Jordan_Exclamations_12		96960
	537095010	Bri_Count_Three_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Count_Three_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\Bri\Three\Bri_Count_Three_01		47040
	539242952	Spencer_GameStart_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_GameStart_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\Spencer\Spencer_GameStart_01		303868
	544140358	Austin_WTSB_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_WTSB_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\WTSB\Austin\Austin_WTSB_01		120064
	544959147	Spencer_GameStart_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_GameStart_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\Spencer\Spencer_GameStart_03		334644
	548054813	Spencer_Exclamations_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Exclamations_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Spencer\Spencer_Exclamations_02		213276
	553025796	Ball_Collide_Wall_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Collide_Wall_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Random_Event_Sounds\Ball_Collide_Wall_01		25180
	554456299	Austin_Count_Two_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Count_Two_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\Austin\Austin_Count_Two_01		49292
	554552317	Menu_Open_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Open_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Open\Menu_Open_02		90614
	555006735	KnockBack_Loop_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\KnockBack_Loop_01_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\KnockBack\KnockBack_Loop_01		575696
	555122815	Menu_Reject_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Reject_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Reject\Menu_Reject_02		85108
	562549232	Spencer_Count_Two_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Count_Two_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\Spencer\Spencer_Count_Two_01		235044
	565026888	Chris_Begin_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Chris_Begin_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Go\Chris\Chris_Begin_03		148444
	565648249	Jordan_Win_Condition_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Win_Condition_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\Jordan\Jordan_Win_Condition_02		122432
	566402196	Spencer_Count_One_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Count_One_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\Spencer\Spencer_Count_One_01		211668
	568619896	Virgil_WTSB_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Virgil_WTSB_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\WTSB\Virgil\Virgil_WTSB_01		120152
	572923260	Ball_Throw_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Throw_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Player_SFX\Player_Throw_Ball\Ball_Throw_02		66752
	574530596	Bri_Win_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Win_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\Bri\Bri_Win_01		146496
	576342515	Menu_Close_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Close_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Close\Menu_Close_04		93802
	579895895	Block_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Block_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Enemy_SFX\Player_Block\Block_04		80964
	584063197	Player_Dash_Short_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Player_Dash_Short_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Player_SFX\Player_Dash\Player_Dash_Short_05		76078
	585702047	ChrisM_Count_Two_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Count_Two_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\MiniChrisM\Two\ChrisM_Count_Two_01		87156
	587396935	Ball_Throw_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Throw_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Player_SFX\Player_Throw_Ball\Ball_Throw_03		68992
	589378934	Wall_Impact_V2_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Wall_Impact_V2_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Random_Event_Sounds\Wall_Impact_V2_01		33788
	589429321	Chris_WTSB_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Chris_WTSB_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\WTSB\Chris\Chris_WTSB_02		145640
	589504047	Option_Up_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Option_Up_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Option_Up\Option_Up_02		58256
	592828720	ChrisM_Exclamations_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Exclamations_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\MiniChrisM\ChrisM_Exclamations_03		223888
	597380393	Ball_Collide_Player_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Collide_Player_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Normie_Ball\Ball_Impact\Player_Impact\Ball_Collide_Player_04		64444
	598512174	Bri_Lose_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Lose_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Lose\Bri\Bri_Lose_02		186740
	600502801	Austin_Win_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Win_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Win\Austin\Austin_Win_03		82188
	603617500	Jordan_Exclamations_06	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Exclamations_06_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Jordan\Jordan_Exclamations_06		47936
	605502279	ChrisM_GameStart_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_GameStart_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\MiniChrisM\ChrisM_GameStart_02		221776
	606680591	Bri_Go_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Go_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Go\Bri\Bri_Go_01		35200
	608736657	Menu_Down_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Down_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Down\Menu_Down_03		64508
	610259278	Spencer_Exclamations_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Exclamations_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Spencer\Spencer_Exclamations_01		240028
	613098469	Player_Damage_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Player_Damage_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Player_SFX\Player_Damage\Player_Damage_03		45612
	613816574	Chris_Exclamations_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Chris_Exclamations_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Chris\Chris_Exclamations_05		126348
	615499151	Bri_Exclamations_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Exclamations_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Bri\Bri_Exclamations_04		106368
	616352910	Ball_Collide_Player_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Ball_Collide_Player_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Normie_Ball\Ball_Impact\Player_Impact\Ball_Collide_Player_01		54140
	616420873	Menu_Close_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Close_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Close\Menu_Close_02		101640
	617532935	Bri_Balls_Ready_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Balls_Ready_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\GameStart\Bri\Bri_Balls_Ready_01		168444
	618377243	Polygon_Final	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Polygon_Final_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Song 1\Song 1\Polygon_Final		28672064
	627331930	Menu_Down_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Menu_Down_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\UI\Menu_Down\Menu_Down_01		64150
	631450729	ChrisM_Exclamations_04	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Exclamations_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\MiniChrisM\ChrisM_Exclamations_04		240670
	634832755	Austin_Exclamations_05	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Exclamations_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Austin\Austin_Exclamations_05		110264
	640440060	ChrisM_Exclamations_10	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Exclamations_10_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\MiniChrisM\ChrisM_Exclamations_10		179802
	644537403	Austin_Exclamations_06	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Exclamations_06_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Austin\Austin_Exclamations_06		105364
	645608851	Gravity_Loop_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Gravity_Loop_01_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Gravity\Gravity_Loop_01		569694
	645828244	Parry_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Parry_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Enemy_SFX\Enemy_Parry\Parry_02		91404
	646821289	Austin_Go_01	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Austin_Go_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Go\Austin\Austin_Go_01		42520
	661281225	Jordan_Exclamations_07	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Jordan_Exclamations_07_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Jordan\Jordan_Exclamations_07		56512
	664128426	Stun_Loop_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Stun_Loop_03_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Stun\Stun_Loop_03		567442
	666456288	Bri_Exclamations_03	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Bri_Exclamations_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Bri\Bri_Exclamations_03		113408
	667017936	Spencer_Exclamations_06	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Spencer_Exclamations_06_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\Exclamations\Spencer\Spencer_Exclamations_06		223644
	676436714	ChrisM_Count_Two_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\ChrisM_Count_Two_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\VoiceOvers\CountDown\MiniChrisM\Two\ChrisM_Count_Two_02		68852
	677606738	Gravity_Throw_02	Y:\Documents\Full Sail\Internship\SportsBall\SportsBall\.cache\Windows\SFX\Gravity_Throw_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sound Effects\Ball_SFX\Special_Ball\Gravity\Gravity_Throw\Gravity_Throw_02		96714
